t,x,y,To,q,T
4.616666666666656,0.0,0.02,26.42,4.0,29.144672
4.633333333333322,0.0,0.02,26.42,4.0,29.144672
4.649999999999989,0.0,0.02,26.42,4.0,29.154709999999998
4.666666666666655,0.0,0.02,26.42,4.0,29.154709999999998
4.683333333333322,0.0,0.02,26.42,4.0,29.164748
4.699999999999989,0.0,0.02,26.42,4.0,29.164748
4.716666666666655,0.0,0.02,26.42,4.0,29.174785999999997
4.733333333333322,0.0,0.02,26.42,4.0,29.174785999999997
4.7499999999999885,0.0,0.02,26.42,4.0,29.184824
4.766666666666655,0.0,0.02,26.42,4.0,29.194861999999997
4.783333333333322,0.0,0.02,26.42,4.0,29.194861999999997
4.799999999999988,0.0,0.02,26.42,4.0,29.194861999999997
4.816666666666655,0.0,0.02,26.42,4.0,29.2049
4.8333333333333215,0.0,0.02,26.42,4.0,29.214938000000004
4.849999999999988,0.0,0.02,26.42,4.0,29.214938000000004
4.866666666666655,0.0,0.02,26.42,4.0,29.214938000000004
4.883333333333321,0.0,0.02,26.42,4.0,29.214938000000004
4.899999999999988,0.0,0.02,26.42,4.0,29.224976
4.9166666666666545,0.0,0.02,26.42,4.0,29.235014000000003
4.933333333333321,0.0,0.02,26.42,4.0,29.235014000000003
4.949999999999988,0.0,0.02,26.42,4.0,29.235014000000003
4.966666666666654,0.0,0.02,26.42,4.0,29.235014000000003
4.983333333333321,0.0,0.02,26.42,4.0,29.255090000000003
4.999999999999988,0.0,0.02,26.42,4.0,29.255090000000003
5.016666666666654,0.0,0.02,26.42,4.0,29.255090000000003
5.033333333333321,0.0,0.02,26.42,4.0,29.265128
5.049999999999987,0.0,0.02,26.42,4.0,29.265128
5.066666666666654,0.0,0.02,26.42,4.0,29.275166000000002
5.083333333333321,0.0,0.02,26.42,4.0,29.275166000000002
5.099999999999987,0.0,0.02,26.42,4.0,29.275166000000002
5.116666666666654,0.0,0.02,26.42,4.0,29.275166000000002
5.13333333333332,0.0,0.02,26.42,4.0,29.295242000000002
5.149999999999987,0.0,0.02,26.42,4.0,29.295242000000002
5.166666666666654,0.0,0.02,26.42,4.0,29.305280000000003
5.18333333333332,0.0,0.02,26.42,4.0,29.305280000000003
5.199999999999987,0.0,0.02,26.42,4.0,29.305280000000003
5.2166666666666535,0.0,0.02,26.42,4.0,29.315318
5.23333333333332,0.0,0.02,26.42,4.0,29.305280000000003
5.249999999999987,0.0,0.02,26.42,4.0,29.315318
5.266666666666653,0.0,0.02,26.42,4.0,29.325356000000003
5.28333333333332,0.0,0.02,26.42,4.0,29.315318
5.2999999999999865,0.0,0.02,26.42,4.0,29.325356000000003
5.316666666666653,0.0,0.02,26.42,4.0,29.335394
5.33333333333332,0.0,0.02,26.42,4.0,29.335394
5.349999999999986,0.0,0.02,26.42,4.0,29.335394
5.366666666666653,0.0,0.02,26.42,4.0,29.335394
5.3833333333333195,0.0,0.02,26.42,4.0,29.345432000000002
