t,x,y,To,q,T
1.2333333333333338,0.0,0.0,25.86,1.0,26.047996999999995
1.2500000000000004,0.0,0.0,25.86,1.0,26.058025999999998
1.266666666666667,0.0,0.0,25.86,1.0,26.058025999999998
1.2833333333333337,0.0,0.0,25.86,1.0,26.068054999999998
1.3000000000000003,0.0,0.0,25.86,1.0,26.078083999999997
1.3166666666666669,0.0,0.0,25.86,1.0,26.088112999999996
1.3333333333333335,0.0,0.0,25.86,1.0,26.088112999999996
1.35,0.0,0.0,25.86,1.0,26.098142
1.3666666666666667,0.0,0.0,25.86,1.0,26.108170999999995
1.3833333333333333,0.0,0.0,25.86,1.0,26.108170999999995
1.4,0.0,0.0,25.86,1.0,26.108170999999995
1.4166666666666665,0.0,0.0,25.86,1.0,26.128228999999997
1.4333333333333331,0.0,0.0,25.86,1.0,26.128228999999997
1.4499999999999997,0.0,0.0,25.86,1.0,26.138257999999997
1.4666666666666663,0.0,0.0,25.86,1.0,26.138257999999997
1.483333333333333,0.0,0.0,25.86,1.0,26.138257999999997
1.4999999999999996,0.0,0.0,25.86,1.0,26.158315999999996
1.5166666666666662,0.0,0.0,25.86,1.0,26.158315999999996
1.5333333333333328,0.0,0.0,25.86,1.0,26.158315999999996
1.5499999999999994,0.0,0.0,25.86,1.0,26.178373999999994
1.566666666666666,0.0,0.0,25.86,1.0,26.178373999999994
1.5833333333333326,0.0,0.0,25.86,1.0,26.178373999999994
1.5999999999999992,0.0,0.0,25.86,1.0,26.188402999999997
1.6166666666666658,0.0,0.0,25.86,1.0,26.198431999999997
1.6333333333333324,0.0,0.0,25.86,1.0,26.198431999999997
1.649999999999999,0.0,0.0,25.86,1.0,26.208460999999996
1.6666666666666656,0.0,0.0,25.86,1.0,26.21849
1.6833333333333322,0.0,0.0,25.86,1.0,26.21849
1.6999999999999988,0.0,0.0,25.86,1.0,26.21849
1.7166666666666655,0.0,0.0,25.86,1.0,26.228518999999995
1.733333333333332,0.0,0.0,25.86,1.0,26.238547999999998
1.7499999999999987,0.0,0.0,25.86,1.0,26.238547999999998
1.7666666666666653,0.0,0.0,25.86,1.0,26.248576999999997
1.7833333333333319,0.0,0.0,25.86,1.0,26.248576999999997
1.7999999999999985,0.0,0.0,25.86,1.0,26.258605999999997
1.816666666666665,0.0,0.0,25.86,1.0,26.258605999999997
1.8333333333333317,0.0,0.0,25.86,1.0,26.258605999999997
1.8499999999999983,0.0,0.0,25.86,1.0,26.278663999999996
1.866666666666665,0.0,0.0,25.86,1.0,26.278663999999996
1.8833333333333315,0.0,0.0,25.86,1.0,26.288693
1.8999999999999981,0.0,0.0,25.86,1.0,26.288693
1.9166666666666647,0.0,0.0,25.86,1.0,26.298721999999998
1.9333333333333313,0.0,0.0,25.86,1.0,26.298721999999998
1.949999999999998,0.0,0.0,25.86,1.0,26.308750999999997
1.9666666666666646,0.0,0.0,25.86,1.0,26.328809
1.9833333333333312,0.0,0.0,25.86,1.0,26.328809
1.9999999999999978,0.0,0.0,25.86,1.0,26.338837999999996
0.0,-0.054,0.0,25.86,1.0,25.585974
0.016666666666666666,-0.054,0.0,25.86,1.0,25.62603
0.03333333333333333,-0.054,0.0,25.86,1.0,25.706142000000003
0.05,-0.054,0.0,25.86,1.0,25.77624
0.06666666666666667,-0.054,0.0,25.86,1.0,25.816296
0.08333333333333333,-0.054,0.0,25.86,1.0,25.836324
0.09999999999999999,-0.054,0.0,25.86,1.0,25.866366000000003
0.11666666666666665,-0.054,0.0,25.86,1.0,25.87638
0.13333333333333333,-0.054,0.0,25.86,1.0,25.87638
0.15,-0.054,0.0,25.86,1.0,25.896408
0.16666666666666666,-0.054,0.0,25.86,1.0,25.896408
0.18333333333333332,-0.054,0.0,25.86,1.0,25.916436
0.19999999999999998,-0.054,0.0,25.86,1.0,25.916436
0.21666666666666665,-0.054,0.0,25.86,1.0,25.916436
0.2333333333333333,-0.054,0.0,25.86,1.0,25.916436
0.24999999999999997,-0.054,0.0,25.86,1.0,25.936464000000004
0.26666666666666666,-0.054,0.0,25.86,1.0,25.936464000000004
0.2833333333333333,-0.054,0.0,25.86,1.0,25.946478000000003
0.3,-0.054,0.0,25.86,1.0,25.956492
0.31666666666666665,-0.054,0.0,25.86,1.0,25.956492
0.3333333333333333,-0.054,0.0,25.86,1.0,25.966506
0.35,-0.054,0.0,25.86,1.0,25.986534
0.36666666666666664,-0.054,0.0,25.86,1.0,25.97652
0.3833333333333333,-0.054,0.0,25.86,1.0,25.986534
0.39999999999999997,-0.054,0.0,25.86,1.0,25.996548
0.41666666666666663,-0.054,0.0,25.86,1.0,25.996548
0.4333333333333333,-0.054,0.0,25.86,1.0,26.016576
0.44999999999999996,-0.054,0.0,25.86,1.0,26.016576
0.4666666666666666,-0.054,0.0,25.86,1.0,26.026590000000002
0.4833333333333333,-0.054,0.0,25.86,1.0,26.036604
0.49999999999999994,-0.054,0.0,25.86,1.0,26.046618000000002
0.5166666666666666,-0.054,0.0,25.86,1.0,26.046618000000002
0.5333333333333333,-0.054,0.0,25.86,1.0,26.056632
0.55,-0.054,0.0,25.86,1.0,26.056632
0.5666666666666668,-0.054,0.0,25.86,1.0,26.07666
0.5833333333333335,-0.054,0.0,25.86,1.0,26.07666
0.6000000000000002,-0.054,0.0,25.86,1.0,26.086674000000002
0.6166666666666669,-0.054,0.0,25.86,1.0,26.086674000000002
